movie_id,title,genres,release_year,imdb_id,tmdb_id,wikidata_id,wikidata_label,wikidata_description,release_date,countries,languages,directors,screenwriters,cast_members,series,wikidata_genres
43460,Tristram Shandy: A Cock and Bull Story (2005),Comedy|Drama,2005,tt0423409,8435,,,,,,,,,,,
43497,Love in the Afternoon (Chloe in the Afternoon)  (L'amour l'après-midi) (1972),Drama|Romance,1972,tt0068205,12116,,,,,,,,,,,
43556,Annapolis (2006),Drama,2006,tt0417433,13275,,,,,,,,,,,
43558,Big Momma's House 2 (2006),Action|Comedy|Crime,2006,tt0421729,11565,,,,,,,,,,,
43560,Nanny McPhee (2005),Children|Comedy|Fantasy,2005,tt0396752,11283,,,,,,,,,,,
43571,Double Dare (2004),Documentary,2004,tt0365135,19416,,,,,,,,,,,
43589,"Dark, The (2005)",Horror|Mystery|Thriller,2005,tt0411267,17,,,,,,,,,,,
43631,Green Dolphin Street (1947),Adventure|Drama|Romance,1947,tt0039437,108994,,,,,,,,,,,
43652,"Comedians of Comedy, The (2005)",Comedy|Documentary,2005,tt0451021,16452,,,,,,,,,,,
43679,Final Destination 3 (2006),Horror|Mystery|Thriller,2006,tt0414982,9286,,,,,,,,,,,
43699,"Wind, The (1928)",Drama|Western,1928,tt0019585,31416,,,,,,,,,,,
43708,Block Party (a.k.a. Dave Chappelle's Block Party) (2005),Comedy|Documentary,2005,tt0425598,292,,,,,,,,,,,
43727,Orfeu (1999),Crime|Drama|Romance,1999,tt0183613,77291,,,,,,,,,,,
43744,Imagine Me & You (2005),Comedy|Drama|Romance,2005,tt0421994,1544,,,,,,,,,,,
43813,Broken Lance (1954),Drama|Romance|Western,1954,tt0046808,42328,,,,,,,,,,,
43832,"Call of Cthulhu, The (2005)",Horror|Thriller,2005,tt0478988,20981,,,,,,,,,,,
43836,"Pink Panther, The (2006)",Adventure|Comedy|Crime,2006,tt0383216,12096,,,,,,,,,,,
43869,Curious George (2006),Adventure|Animation|Children|Comedy,2006,tt0381971,9975,,,,,,,,,,,
43871,Firewall (2006),Crime|Drama|Thriller,2006,tt0408345,9754,,,,,,,,,,,
43899,Tony Takitani (2004),Drama,2004,tt0420260,29269,,,,,,,,,,,
43904,When a Stranger Calls (2006),Horror|Thriller,2006,tt0455857,10053,,,,,,,,,,,
43908,London (2005),Drama,2005,tt0449061,7515,,,,,,,,,,,
43912,Freedomland (2006),Crime|Drama,2006,tt0349467,9959,,,,,,,,,,,
43914,Winter Passing (2005),Drama,2005,tt0380817,14256,,,,,,,,,,,
43917,Eight Below (2006),Action|Adventure|Drama|Romance,2006,tt0397313,9036,,,,,,,,,,,
43919,Date Movie (2006),Comedy|Romance,2006,tt0466342,10073,,,,,,,,,,,
43921,Running Scared (2006),Action|Crime|Thriller,2006,tt0404390,7304,,,,,,,,,,,
43928,Ultraviolet (2006),Action|Fantasy|Sci-Fi|Thriller,2006,tt0370032,9920,,,,,,,,,,,
43930,Just My Luck (2006),Comedy|Romance,2006,tt0397078,10025,,,,,,,,,,,
43932,Pulse (2006),Action|Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller,2006,tt0454919,9682,,,,,,,,,,,
43934,Deep Sea 3D (2006),Documentary|IMAX,2006,tt0424942,17700,,,,,,,,,,,
43936,16 Blocks (2006),Crime|Thriller,2006,tt0450232,2207,,,,,,,,,,,
43983,Election (Hak se wui) (2005),Crime|Drama|Thriller,2005,tt0434008,18747,,,,,,,,,,,
44004,Failure to Launch (2006),Comedy|Romance,2006,tt0427229,6877,,,,,,,,,,,
44022,Ice Age 2: The Meltdown (2006),Adventure|Animation|Children|Comedy,2006,tt0438097,950,,,,,,,,,,,
44041,All Quiet on the Western Front (1979),Action|Drama|War,1979,tt0078753,10912,,,,,,,,,,,
44058,"Big White, The (2005)",Comedy|Crime|Drama,2005,tt0402850,9968,,,,,,,,,,,
44100,Cyrano de Bergerac (1950),Drama|Romance,1950,tt0042367,43386,,,,,,,,,,,
44115,Shinobi: Heart Under Blade (2005),Action|Drama|Fantasy|Romance,2005,tt0475723,10116,,,,,,,,,,,
44168,"Naked Spur, The (1953)",Western,1953,tt0044953,20442,,,,,,,,,,,
44187,"Prince & Me II: The Royal Wedding, The (2006)",Comedy|Romance,2006,tt0477072,15590,,,,,,,,,,,
44189,Ask the Dust (2006),Drama|Romance,2006,tt0384814,1967,,,,,,,,,,,
44191,V for Vendetta (2006),Action|Sci-Fi|Thriller|IMAX,2006,tt0434409,752,,,,,,,,,,,
44193,She's the Man (2006),Comedy|Romance,2006,tt0454945,9655,,,,,,,,,,,
44195,Thank You for Smoking (2006),Comedy|Drama,2006,tt0427944,9388,,,,,,,,,,,
44197,Find Me Guilty (2006),Comedy|Crime|Drama,2006,tt0419749,9950,,,,,,,,,,,
44199,Inside Man (2006),Crime|Drama|Thriller,2006,tt0454848,388,,,,,,,,,,,
44204,Tsotsi (2005),Crime|Drama,2005,tt0468565,868,,,,,,,,,,,
44225,Aquamarine (2006),Children|Comedy|Fantasy,2006,tt0429591,14191,,,,,,,,,,,
44243,Leprechaun 4: In Space (1997),Comedy|Fantasy|Horror|Sci-Fi,1997,tt0116861,19287,,,,,,,,,,,
44255,Story of a Love Affair (Cronaca di un amore) (1950),Crime|Drama|Romance,1950,tt0042355,49781,,,,,,,,,,,
44397,"Hills Have Eyes, The (2006)",Drama|Horror|Thriller,2006,tt0454841,9792,,,,,,,,,,,
44399,"Shaggy Dog, The (2006)",Adventure|Children|Comedy|Fantasy,2006,tt0393735,10067,,,,,,,,,,,
44421,"Personal Journey with Martin Scorsese Through American Movies, A (1995)",Documentary,1995,tt0112120,55676,,,,,,,,,,,
44494,Son of the Pink Panther (1993),Comedy,1993,tt0108187,46828,,,,,,,,,,,
44555,"Lives of Others, The (Das leben der Anderen) (2006)",Drama|Romance|Thriller,2006,tt0405094,582,,,,,,,,,,,
44568,"Red and the White, The (Csillagosok, katonák) (1967)",Drama|War,1967,tt0061537,52885,,,,,,,,,,,
44587,Nanook of the North (1922),Documentary|Drama,1922,tt0013427,669,,,,,,,,,,,
44590,Don't Torture a Duckling (Non si sevizia un paperino) (1972),Horror|Mystery|Thriller,1972,tt0069019,49361,,,,,,,,,,,
44595,Resurrection (1980),Drama|Fantasy,1980,tt0081414,98864,,,,,,,,,,,
44597,Youth of the Beast (Yaju no seishun) (1963),Action|Crime|Mystery,1963,tt0057697,37939,,,,,,,,,,,
44613,Take the Lead (2006),Drama,2006,tt0446046,12763,,,,,,,,,,,
44633,"Devil and Daniel Johnston, The (2005)",Documentary,2005,tt0436231,13222,,,,,,,,,,,
44653,Money (L'argent) (1983),Crime|Drama,1983,tt0085180,42112,,,,,,,,,,,
44657,Mouchette (1967),Drama,1967,tt0061996,1561,,,,,,,,,,,
44665,Lucky Number Slevin (2006),Crime|Drama|Mystery,2006,tt0425210,186,,,,,,,,,,,
44671,"Wild Blue Yonder, The (2005)",Sci-Fi,2005,tt0443693,8410,,,,,,,,,,,
44674,Wheel of Time (2003),Documentary,2003,tt0331080,51311,,,,,,,,,,,
44694,Volver (2006),Comedy|Drama,2006,tt0441909,219,,,,,,,,,,,
44709,Akeelah and the Bee (2006),Drama,2006,tt0437800,13751,,,,,,,,,,,
44719,Brainstorm (2001),Drama,2001,tt0263124,53961,,,,,,,,,,,
44731,Stay Alive (2006),Horror|Sci-Fi|Thriller,2006,tt0441796,10069,,,,,,,,,,,
44752,Annie Oakley (1935),Drama|Western,1935,tt0026073,43887,,,,,,,,,,,
44759,Basic Instinct 2 (2006),Crime|Drama|Mystery|Thriller,2006,tt0430912,3093,,,,,,,,,,,
44761,Brick (2005),Crime|Drama|Film-Noir|Mystery,2005,tt0393109,9270,,,,,,,,,,,
44788,This Film Is Not Yet Rated (2006),Documentary,2006,tt0493459,16070,,,,,,,,,,,
44800,Fragile (2005),Horror|Thriller,2005,tt0422272,11348,,,,,,,,,,,
44828,Slither (2006),Comedy|Horror|Sci-Fi,2006,tt0439815,9035,,,,,,,,,,,
44840,"Benchwarmers, The (2006)",Comedy,2006,tt0437863,9957,,,,,,,,,,,
44849,Renaissance (2006),Action|Animation|Film-Noir|Sci-Fi|Thriller,2006,tt0386741,9389,,,,,,,,,,,
44864,Friends with Money (2006),Comedy|Drama|Romance,2006,tt0436331,8998,,,,,,,,,,,
44889,Reefer Madness: The Movie Musical (2005),Comedy|Drama|Musical,2005,tt0404364,20521,,,,,,,,,,,
44900,Beauty and the Bastard (Tyttö sinä olet tähti) (2005),Drama|Musical|Romance,2005,tt0471957,53296,,,,,,,,,,,
44911,Magic (1978),Drama|Horror|Romance|Thriller,1978,tt0077889,34193,,,,,,,,,,,
44929,Candy (2006),Drama|Romance,2006,tt0424880,4441,,,,,,,,,,,
44937,"Child, The (L'enfant) (2005)",Crime|Drama,2005,tt0456396,11490,,,,,,,,,,,
44943,9/11 (2002),Documentary,2002,tt0312318,11304,,,,,,,,,,,
44947,Lacombe Lucien (1974),Drama,1974,tt0071733,55368,,,,,,,,,,,
44949,Hoot (2006),Children|Comedy,2006,tt0453494,18276,,,,,,,,,,,
44972,Scary Movie 4 (2006),Comedy|Horror,2006,tt0362120,4257,,,,,,,,,,,
44974,Hard Candy (2005),Drama|Thriller,2005,tt0424136,2652,,,,,,,,,,,
45003,Shutter (2004),Fantasy|Horror|Mystery|Thriller,2004,tt0440803,17111,,,,,,,,,,,
45028,"Prairie Home Companion, A (2006)",Comedy|Drama|Musical,2006,tt0420087,9526,,,,,,,,,,,
45030,Even Money (2006),Crime|Drama,2006,tt0404163,19126,,,,,,,,,,,
45062,"Sentinel, The (2006)",Crime|Drama|Thriller,2006,tt0443632,5820,,,,,,,,,,,
45074,"Wild, The (2006)",Adventure|Animation|Children|Comedy|Fantasy,2006,tt0405469,9904,,,,,,,,,,,
45081,Silent Hill (2006),Fantasy|Horror|Thriller,2006,tt0384537,588,,,,,,,,,,,
45106,American Dreamz (2006),Comedy|Drama,2006,tt0465142,9310,,,,,,,,,,,
45137,Irresistible (2006),Drama|Thriller,2006,tt0448564,18858,,,,,,,,,,,
45172,23 (23 - Nichts ist so wie es scheint) (1998),Drama|Thriller,1998,tt0126765,1557,,,,,,,,,,,
45175,Kinky Boots (2005),Comedy|Drama,2005,tt0434124,16367,,,,,,,,,,,
45179,"Glass Key, The (1942)",Crime|Drama|Film-Noir|Mystery,1942,tt0034798,17131,,,,,,,,,,,
45183,"Protector, The (a.k.a. Warrior King) (Tom yum goong) (2005)",Action|Comedy|Crime|Thriller,2005,tt0427954,8982,,,,,,,,,,,
45186,Mission: Impossible III (2006),Action|Adventure|Thriller,2006,tt0317919,956,,,,,,,,,,,
45194,"Nibelungen: Kriemhild's Revenge, Die (Die Nibelungen: Kriemhilds Rache) (1924)",Adventure|Drama|Fantasy,1924,tt0015174,42512,,,,,,,,,,,
45208,RV (2006),Adventure|Children|Comedy,2006,tt0449089,9530,,,,,,,,,,,
45210,United 93 (2006),Crime|Drama,2006,tt0475276,9829,,,,,,,,,,,
45221,Stick It (2006),Comedy,2006,tt0430634,10115,,,,,,,,,,,
45303,"World, The (Shijie) (2004)",Drama,2004,tt0423176,41292,,,,,,,,,,,
45329,Soldier Blue (1970),Western,1970,tt0066390,14384,,,,,,,,,,,
45361,"American Haunting, An (2005)",Drama|Horror|Mystery|Thriller,2005,tt0429573,10008,,,,,,,,,,,
45431,Over the Hedge (2006),Adventure|Animation|Children|Comedy,2006,tt0327084,7518,,,,,,,,,,,
45440,Art School Confidential (2006),Comedy|Drama,2006,tt0364955,9786,,,,,,,,,,,
45442,Poseidon (2006),Action|Adventure|Thriller|IMAX,2006,tt0409182,503,,,,,,,,,,,
45447,"Da Vinci Code, The (2006)",Drama|Mystery|Thriller,2006,tt0382625,591,,,,,,,,,,,
45499,X-Men: The Last Stand (2006),Action|Sci-Fi|Thriller,2006,tt0376994,36668,,,,,,,,,,,
45501,"Break-Up, The (2006)",Comedy|Drama|Romance,2006,tt0452594,9767,,,,,,,,,,,
45503,Peaceful Warrior (2006),Drama,2006,tt0438315,13689,,,,,,,,,,,
45508,Wah-Wah (2005),Drama,2005,tt0419256,15013,,,,,,,,,,,
45517,Cars (2006),Animation|Children|Comedy,2006,tt0317219,920,,,,,,,,,,,
45525,"Lost City, The (2005)",Drama,2005,tt0343996,9700,,,,,,,,,,,
45635,"Notorious Bettie Page, The (2005)",Drama,2005,tt0404802,15402,,,,,,,,,,,
45662,"Omen, The (2006)",Horror|Thriller,2006,tt0466909,806,,,,,,,,,,,
45664,"King, The (2005)",Drama,2005,tt0396688,20021,,,,,,,,,,,
45666,Nacho Libre (2006),Comedy,2006,tt0457510,9353,,,,,,,,,,,
45668,"Lake House, The (2006)",Drama|Fantasy|Romance,2006,tt0410297,2044,,,,,,,,,,,
45672,Click (2006),Adventure|Comedy|Drama|Fantasy|Romance,2006,tt0389860,9339,,,,,,,,,,,
45679,"Seventh Victim, The (1943)",Drama|Film-Noir|Horror|Mystery,1943,tt0036341,20945,,,,,,,,,,,
45689,Bleak Moments (1972),Comedy|Drama,1972,tt0066842,122271,,,,,,,,,,,
45720,"Devil Wears Prada, The (2006)",Comedy|Drama,2006,tt0458352,350,,,,,,,,,,,
45722,Pirates of the Caribbean: Dead Man's Chest (2006),Action|Adventure|Fantasy,2006,tt0383574,58,,,,,,,,,,,
45726,"You, Me and Dupree (2006)",Comedy,2006,tt0463034,1819,,,,,,,,,,,
45728,Clerks II (2006),Comedy,2006,tt0424345,2295,,,,,,,,,,,
45730,Lady in the Water (2006),Drama|Fantasy|Mystery,2006,tt0452637,9697,,,,,,,,,,,
45732,My Super Ex-Girlfriend (2006),Comedy|Fantasy|Romance,2006,tt0465624,4474,,,,,,,,,,,
45837,Let It Be (1970),Documentary,1970,tt0065976,20556,,,,,,,,,,,
45852,See No Evil (2006),Horror,2006,tt0437179,10007,,,,,,,,,,,
45880,Marie Antoinette (2006),Drama|Romance,2006,tt0422720,1887,,,,,,,,,,,
45891,Lady in the Lake (1947),Crime|Drama|Film-Noir|Mystery|Romance,1947,tt0039545,1841,,,,,,,,,,,
45928,Who Killed the Electric Car? (2006),Documentary,2006,tt0489037,13508,,,,,,,,,,,
45950,"Inconvenient Truth, An (2006)",Documentary,2006,tt0497116,1781,,,,,,,,,,,
45969,Career Opportunities (1991),Comedy|Romance,1991,tt0101545,16270,,,,,,,,,,,
46062,High School Musical (2006),Children|Comedy|Drama|Musical|Romance,2006,tt0475293,10947,,,,,,,,,,,
46322,Jet Li's Fearless (Huo Yuan Jia) (2006),Action|Drama,2006,tt0446059,7549,,,,,,,,,,,
46335,"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The) (2006)",Action|Crime|Drama|Thriller,2006,tt0463985,9615,,,,,,,,,,,
46337,Garfield: A Tail of Two Kitties (2006),Animation|Children|Comedy,2006,tt0455499,9513,,,,,,,,,,,
46347,Metal: A Headbanger's Journey (2005),Documentary,2005,tt0478209,20604,,,,,,,,,,,
46430,Waist Deep (2006),Action|Crime|Drama|Thriller,2006,tt0456020,9917,,,,,,,,,,,
46530,Superman Returns (2006),Action|Adventure|Sci-Fi|IMAX,2006,tt0348150,1452,,,,,,,,,,,
46559,"Road to Guantanamo, The (2006)",Drama|War,2006,tt0468094,7872,,,,,,,,,,,
46572,Edmond (2005),Drama|Thriller,2005,tt0443496,18191,,,,,,,,,,,
46578,Little Miss Sunshine (2006),Adventure|Comedy|Drama,2006,tt0449059,773,,,,,,,,,,,
46604,Curse of the Pink Panther (1983),Comedy|Crime|Mystery,1983,tt0085384,36576,,,,,,,,,,,
46613,Mimic: Sentinel (2003),Horror|Sci-Fi|Thriller,2003,tt0330634,33005,,,,,,,,,,,
46653,"300 Spartans, The (1962)",Adventure|Drama|War,1962,tt0055719,19972,,,,,,,,,,,
46664,"Fallen Idol, The (1948)",Drama|Mystery|Thriller,1948,tt0040338,21631,,,,,,,,,,,
46723,Babel (2006),Drama|Thriller,2006,tt0449467,1164,,,,,,,,,,,
46772,Strangers with Candy (2005),Comedy,2005,tt0369994,13141,,,,,,,,,,,
46803,Young Mr. Lincoln (1939),Drama,1939,tt0032155,43838,,,,,,,,,,,
46839,Three Times (2005),Drama|Romance,2005,tt0459666,11554,,,,,,,,,,,
46850,Wordplay (2006),Documentary,2006,tt0492506,35199,,,,,,,,,,,
46855,Army of Shadows (L'armée des ombres) (1969),Action|Drama|Thriller|War,1969,tt0064040,15383,,,,,,,,,,,
46862,Orchestra Rehearsal (Prova d'orchestra) (1978),Drama,1978,tt0079759,47850,,,,,,,,,,,
46865,Little Man (2006),Comedy,2006,tt0430304,9072,,,,,,,,,,,
46910,Coonskin (1975),Animation|Crime|Drama,1975,tt0071361,27716,,,,,,,,,,,
46912,Memento Mori (Yeogo goedam II) (1999),Horror,1999,tt0266075,54111,,,,,,,,,,,
46919,End of the Spear (2005),Drama,2005,tt0399862,14120,,,,,,,,,,,
46948,Monster House (2006),Animation|Children|Fantasy|Mystery,2006,tt0385880,9297,,,,,,,,,,,
46959,Colour Me Kubrick: A True...ish Story (2005),Comedy|Drama,2005,tt0376543,13802,,,,,,,,,,,
46965,Snakes on a Plane (2006),Action|Comedy|Horror|Thriller,2006,tt0417148,326,,,,,,,,,,,
46967,Scoop (2006),Comedy|Fantasy|Mystery,2006,tt0457513,512,,,,,,,,,,,
46970,Talladega Nights: The Ballad of Ricky Bobby (2006),Action|Comedy,2006,tt0415306,9718,,,,,,,,,,,
46972,Night at the Museum (2006),Action|Comedy|Fantasy|IMAX,2006,tt0477347,1593,,,,,,,,,,,
46974,World Trade Center (2006),Drama,2006,tt0469641,1852,,,,,,,,,,,
46976,Stranger than Fiction (2006),Comedy|Drama|Fantasy|Romance,2006,tt0420223,1262,,,,,,,,,,,
47007,"Good Fairy, The (1935)",Comedy|Romance,1935,tt0026424,47758,,,,,,,,,,,
47044,Miami Vice (2006),Action|Crime|Drama|Thriller,2006,tt0430357,82,,,,,,,,,,,
47063,Loch Ness (1996),Drama,1996,tt0113682,51043,,,,,,,,,,,
47092,On Dangerous Ground (1952),Crime|Drama|Film-Noir,1952,tt0043879,31152,,,,,,,,,,,
47099,"Pursuit of Happyness, The (2006)",Drama,2006,tt0454921,1402,,,,,,,,,,,
47122,John Tucker Must Die (2006),Comedy|Romance,2006,tt0455967,9293,,,,,,,,,,,
47124,"Ant Bully, The (2006)",Adventure|Animation|Children|Comedy|Fantasy|IMAX,2006,tt0429589,9906,,,,,,,,,,,
47150,"Death of Mr. Lazarescu, The (Moartea domnului Lazarescu) (2005)",Drama,2005,tt0456149,31032,,,,,,,,,,,
47200,Crank (2006),Action|Thriller,2006,tt0479884,1948,,,,,,,,,,,
47202,"Secret Life of Words, The (2005)",Drama|Romance,2005,tt0430576,148,,,,,,,,,,,
47254,Chaos (2005),Action|Crime|Drama|Thriller,2005,tt0402910,5289,,,,,,,,,,,
47261,"Night Listener, The (2006)",Fantasy|Mystery|Thriller,2006,tt0448075,9782,,,,,,,,,,,
47264,Barnyard: The Original Party Animals (2006),Animation|Children|Comedy,2006,tt0414853,9907,,,,,,,,,,,
47274,Murmur of the Heart (Le souffle au coeur) (1971),Drama,1971,tt0067778,42501,,,,,,,,,,,
47306,"Canterbury Tale, A (1944)",Drama|Mystery|War,1944,tt0036695,15696,,,,,,,,,,,
47342,Angels Over Broadway (1940),Adventure|Comedy|Crime|Drama,1940,tt0032209,42756,,,,,,,,,,,
47382,Step Up (2006),Drama|Romance,2006,tt0462590,9762,,,,,,,,,,,
47404,Mind Game (2004),Adventure|Animation|Comedy|Fantasy|Romance|Sci-Fi,2004,tt0452039,21712,,,,,,,,,,,
47423,Half Nelson (2006),Drama,2006,tt0468489,7859,,,,,,,,,,,
47452,Wing Chun (1994),Action|Comedy|Drama|Romance,1994,tt0111800,25645,,,,,,,,,,,
47460,Peking Opera Blues (Do ma daan) (1986),Action|Comedy,1986,tt0090952,39776,,,,,,,,,,,
47465,Tideland (2005),Drama|Fantasy|Thriller,2005,tt0410764,11559,,,,,,,,,,,
47491,Adam's Apples (Adams æbler) (2005),Comedy|Drama,2005,tt0418455,1023,,,,,,,,,,,
47493,Cabin in the Sky (1943),Fantasy|Musical,1943,tt0035703,59964,,,,,,,,,,,
47516,Material Girls (2006),Children|Comedy|Drama,2006,tt0433412,10118,,,,,,,,,,,
47518,Accepted (2006),Comedy,2006,tt0384793,9788,,,,,,,,,,,
47610,"Illusionist, The (2006)",Drama|Fantasy|Mystery|Romance,2006,tt0443543,1491,,,,,,,,,,,
47629,The Queen (2006),Drama,2006,tt0436697,1165,,,,,,,,,,,
47640,Beerfest (2006),Comedy,2006,tt0486551,9988,,,,,,,,,,,
47644,Invincible (2006),Drama,2006,tt0445990,11652,,,,,,,,,,,
47670,"Syrian Bride, The (2004)",Drama,2004,tt0423310,22238,,,,,,,,,,,
47721,"Red Balloon, The (Ballon rouge, Le) (1956)",Children|Fantasy,1956,tt0048980,15265,,,,,,,,,,,
47725,Angel-A (2005),Comedy|Drama|Fantasy|Romance,2005,tt0473753,11227,,,,,,,,,,,
47728,Green for Danger (1946),Crime|Mystery,1946,tt0038577,29589,,,,,,,,,,,
47778,Quinceañera (2006),Drama,2006,tt0451176,64499,,,,,,,,,,,
47793,"Puffy Chair, The (2006)",Drama|Romance,2006,tt0436689,24055,,,,,,,,,,,
47810,"Wicker Man, The (2006)",Horror|Mystery|Thriller,2006,tt0450345,9708,,,,,,,,,,,
47830,"Quiet, The (2005)",Crime|Drama|Mystery|Thriller,2005,tt0414951,9813,,,,,,,,,,,
47868,Ronja Robbersdaughter (Ronja Rövardotter) (1984),Adventure|Children|Drama,1984,tt0088015,271,,,,,,,,,,,
47894,"Wind That Shakes the Barley, The (2006)",Drama|War,2006,tt0460989,1116,,,,,,,,,,,
47907,Fateless (Sorstalanság) (2005),Drama|War,2005,tt0367082,41508,,,,,,,,,,,
47937,Severance (2006),Comedy|Horror|Thriller,2006,tt0464196,5072,,,,,,,,,,,
47950,Hollywoodland (2006),Crime|Drama|Mystery|Thriller,2006,tt0427969,1249,,,,,,,,,,,
47952,"Covenant, The (2006)",Action|Horror|Thriller,2006,tt0475944,9954,,,,,,,,,,,
47970,"Last Kiss, The (2006)",Comedy|Drama,2006,tt0434139,7511,,,,,,,,,,,
47976,Trust the Man (2005),Comedy|Drama|Romance,2005,tt0427968,14057,,,,,,,,,,,
47978,SherryBaby (2006),Drama,2006,tt0423169,13075,,,,,,,,,,,
47997,Idiocracy (2006),Adventure|Comedy|Sci-Fi|Thriller,2006,tt0387808,7512,,,,,,,,,,,
47999,Jesus Camp (2006),Documentary|Drama,2006,tt0486358,1776,,,,,,,,,,,
48032,"Tiger and the Snow, The (La tigre e la neve) (2005)",Comedy|Drama|Romance|War,2005,tt0419198,10846,,,,,,,,,,,
48043,"Fountain, The (2006)",Drama|Fantasy|Romance,2006,tt0414993,1381,,,,,,,,,,,
48045,Fear City: A Family-Style Comedy (La cité de la peur) (1994),Comedy,1994,tt0109440,15097,,,,,,,,,,,
48082,"Science of Sleep, The (La science des rêves) (2006)",Comedy|Drama|Fantasy|Romance,2006,tt0354899,300,,,,,,,,,,,
48093,Initial D (Tau man ji D) (2005),Action|Crime|Drama,2005,tt0439630,16411,,,,,,,,,,,
48142,"Black Dahlia, The (2006)",Crime|Drama|Mystery|Thriller,2006,tt0387877,9676,,,,,,,,,,,
48165,"Seventh Continent, The (Der siebente Kontinent) (1989)",Drama,1989,tt0098327,32761,,,,,,,,,,,
48231,Taxidermia (2006),Comedy|Drama|Horror,2006,tt0410730,15742,,,,,,,,,,,
48262,"Bridge, The (2006)",Documentary,2006,tt0799954,1666,,,,,,,,,,,
48301,"Private Life of Henry VIII, The (1933)",Comedy|Drama,1933,tt0024473,43122,,,,,,,,,,,
48304,Apocalypto (2006),Adventure|Drama|Thriller,2006,tt0472043,1579,,,,,,,,,,,
48319,Flyboys (2006),Action|Adventure|Drama|War,2006,tt0454824,9664,,,,,,,,,,,
48322,Jackass Number Two (2006),Comedy|Documentary,2006,tt0493430,12094,,,,,,,,,,,
48326,All the King's Men (2006),Drama,2006,tt0405676,1717,,,,,,,,,,,
48342,Conversations with Other Women (2005),Comedy|Drama|Romance,2005,tt0435623,15624,,,,,,,,,,,
48385,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),Comedy,2006,tt0443453,496,,,,,,,,,,,
48394,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",Drama|Fantasy|Thriller,2006,tt0457430,1417,,,,,,,,,,,
48412,"Guardian, The (2006)",Action|Adventure|Drama,2006,tt0406816,4643,,,,,,,,,,,
48414,Open Season (2006),Adventure|Animation|Children|Comedy|IMAX,2006,tt0400717,7484,,,,,,,,,,,
48416,School for Scoundrels (2006),Comedy|Crime,2006,tt0462519,9842,,,,,,,,,,,
48501,G.O.R.A. (2004),Adventure|Comedy|Sci-Fi,2004,tt0384116,27275,,,,,,,,,,,
48516,"Departed, The (2006)",Crime|Drama|Thriller,2006,tt0407887,1422,,,,,,,,,,,
48518,"Texas Chainsaw Massacre: The Beginning, The (2006)",Horror|Thriller,2006,tt0420294,10781,,,,,,,,,,,
48520,Employee of the Month (2006),Comedy,2006,tt0424993,9794,,,,,,,,,,,
48560,Running With Scissors (2006),Comedy|Drama,2006,tt0439289,7510,,,,,,,,,,,
48584,Ellie Parker (2005),Comedy|Drama,2005,tt0436262,16548,,,,,,,,,,,
48591,"Grudge 2, The (2006)",Drama|Horror|Mystery|Thriller,2006,tt0433386,1975,,,,,,,,,,,
48593,Man of the Year (2006),Comedy|Thriller,2006,tt0483726,9895,,,,,,,,,,,
48596,"Marine, The (2006)",Action|Drama|Thriller,2006,tt0419946,8975,,,,,,,,,,,
48598,Infamous (2006),Drama,2006,tt0420609,9672,,,,,,,,,,,
48600,One Night with the King (2006),Drama,2006,tt0430431,15005,,,,,,,,,,,
48649,Chapayev (1934),Drama|War,1934,tt0024966,46774,,,,,,,,,,,
48660,"Elementary Particles, The (Elementarteilchen) (2006)",Drama|Romance,2006,tt0430051,86,,,,,,,,,,,
48678,Feast (2005),Action|Comedy|Horror|Thriller,2005,tt0426459,10070,,,,,,,,,,,
48696,Little Children (2006),Drama|Romance,2006,tt0404203,1440,,,,,,,,,,,
48698,Deliver Us from Evil (2006),Documentary,2006,tt0814075,13364,,,,,,,,,,,
48711,Facing the Giants (2006),Action|Drama,2006,tt0805526,18925,,,,,,,,,,,
48738,"Last King of Scotland, The (2006)",Drama|Thriller,2006,tt0455590,1523,,,,,,,,,,,
48741,"U.S. vs. John Lennon, The (2006)",Documentary,2006,tt0478049,14201,,,,,,,,,,,
